"CityName","TownName","VilName","VilCode","key","pole1","pole2","pole3","pole4","pole5","pole6","pole7","pole8","pole9","pole10","household","meters"
"高雄市","前鎮區","信德里","6400900-011","高雄市前鎮區信德里",0,0,0,0,4,36,0,0,0,0,1155,1090
"高雄市","前鎮區","明道里","6400900-012","高雄市前鎮區明道里",0,0,0,0,0,1,0,0,0,0,589,640
"高雄市","前鎮區","興化里","6400900-013","高雄市前鎮區興化里",0,1,0,0,6,35,0,0,0,0,443,345
"高雄市","前鎮區","興仁里","6400900-014","高雄市前鎮區興仁里",0,0,0,0,0,0,0,0,0,0,411,297
"高雄市","前鎮區","前鎮里","6400900-015","高雄市前鎮區前鎮里",0,0,0,0,4,21,0,0,0,0,664,1017
"高雄市","前鎮區","鎮東里","6400900-016","高雄市前鎮區鎮東里",0,0,0,0,6,24,0,0,0,0,801,1237
"高雄市","前鎮區","鎮榮里","6400900-017","高雄市前鎮區鎮榮里",0,0,0,0,2,5,0,0,0,0,1041,1008
"高雄市","前鎮區","鎮昌里","6400900-018","高雄市前鎮區鎮昌里",0,0,0,0,2,20,0,0,0,0,908,981
"高雄市","前鎮區","鎮海里","6400900-019","高雄市前鎮區鎮海里",0,0,0,0,3,17,0,0,0,0,1954,2376
"高雄市","前鎮區","鎮陽里","6400900-020","高雄市前鎮區鎮陽里",0,1,0,0,2,4,0,0,0,0,503,621
"高雄市","前鎮區","興邦里","6400900-021","高雄市前鎮區興邦里",0,0,0,0,2,13,0,0,0,0,1352,1914
"高雄市","前鎮區","鎮中里","6400900-022","高雄市前鎮區鎮中里",0,0,0,0,1,9,0,0,0,0,425,461
"高雄市","前鎮區","鎮北里","6400900-023","高雄市前鎮區鎮北里",0,2,0,0,4,65,0,0,0,0,611,690
"高雄市","前鎮區","忠純里","6400900-024","高雄市前鎮區忠純里",0,0,0,0,0,0,0,0,0,0,2587,2362
"高雄市","前鎮區","忠誠里","6400900-025","高雄市前鎮區忠誠里",0,0,0,0,0,0,0,0,0,0,1052,938
"高雄市","前鎮區","西山里","6400900-028","高雄市前鎮區西山里",0,0,0,0,0,0,0,0,0,0,1741,1708
"高雄市","前鎮區","民權里","6400900-029","高雄市前鎮區民權里",0,0,0,0,0,0,0,0,0,0,1907,2448
"高雄市","前鎮區","建隆里","6400900-030","高雄市前鎮區建隆里",0,0,0,0,0,1,0,0,0,0,702,823
"高雄市","前鎮區","振興里","6400900-031","高雄市前鎮區振興里",0,0,0,0,0,6,0,0,0,0,1219,2258
"高雄市","前鎮區","良和里","6400900-032","高雄市前鎮區良和里",0,0,0,0,0,0,0,0,0,0,1317,1641
"高雄市","前鎮區","西甲里","6400900-033","高雄市前鎮區西甲里",0,0,0,0,0,0,0,0,0,0,1053,1651
"高雄市","前鎮區","盛興里","6400900-034","高雄市前鎮區盛興里",0,0,0,0,0,1,0,0,0,0,1465,2383
"高雄市","前鎮區","盛豐里","6400900-035","高雄市前鎮區盛豐里",0,0,0,0,0,0,0,0,0,0,1584,2141
"高雄市","前鎮區","興中里","6400900-036","高雄市前鎮區興中里",0,0,0,0,0,0,0,0,0,0,1551,1914
"高雄市","前鎮區","興東里","6400900-037","高雄市前鎮區興東里",0,0,0,0,0,0,0,0,0,0,2451,2956
"高雄市","前鎮區","忠孝里","6400900-038","高雄市前鎮區忠孝里",0,0,0,0,0,0,0,0,0,0,1422,2102
"高雄市","前鎮區","復國里","6400900-039","高雄市前鎮區復國里",0,0,0,0,0,0,0,0,0,0,1307,1996
"高雄市","前鎮區","竹內里","6400900-040","高雄市前鎮區竹內里",0,0,0,0,0,0,0,0,0,0,1234,1586
"高雄市","前鎮區","竹東里","6400900-041","高雄市前鎮區竹東里",0,0,0,0,0,0,0,0,0,0,1116,1223
"高雄市","前鎮區","竹南里","6400900-042","高雄市前鎮區竹南里",0,0,0,0,6,9,0,0,0,0,3525,4075
"高雄市","前鎮區","竹北里","6400900-043","高雄市前鎮區竹北里",0,0,0,0,0,0,0,0,0,0,1075,1119
"高雄市","前鎮區","竹西里","6400900-044","高雄市前鎮區竹西里",0,0,0,0,0,0,0,0,0,0,1815,2386
"高雄市","前鎮區","竹中里","6400900-045","高雄市前鎮區竹中里",0,0,0,0,2,5,0,0,0,0,1541,2052
"高雄市","前鎮區","瑞竹里","6400900-046","高雄市前鎮區瑞竹里",0,0,0,0,2,26,0,0,0,0,875,914
"高雄市","前鎮區","瑞南里","6400900-047","高雄市前鎮區瑞南里",0,0,0,0,6,22,0,0,0,0,2009,2391
"高雄市","前鎮區","瑞豐里","6400900-048","高雄市前鎮區瑞豐里",0,0,0,0,0,0,0,0,0,0,1224,1470
"高雄市","前鎮區","瑞祥里","6400900-049","高雄市前鎮區瑞祥里",0,0,0,0,0,0,0,0,0,0,2099,2225
"高雄市","前鎮區","瑞東里","6400900-050","高雄市前鎮區瑞東里",0,0,0,0,0,0,0,0,0,0,1036,1233
"高雄市","前鎮區","瑞和里","6400900-051","高雄市前鎮區瑞和里",0,0,0,0,0,0,0,0,0,0,840,1058
"高雄市","前鎮區","瑞平里","6400900-052","高雄市前鎮區瑞平里",0,0,0,0,0,0,0,0,0,0,1613,1932
"高雄市","前鎮區","瑞隆里","6400900-053","高雄市前鎮區瑞隆里",0,0,0,0,0,2,0,0,0,0,1514,1947
"高雄市","前鎮區","瑞北里","6400900-054","高雄市前鎮區瑞北里",0,0,0,0,0,0,0,0,0,0,1426,1823
"高雄市","前鎮區","瑞西里","6400900-055","高雄市前鎮區瑞西里",0,0,0,0,0,0,0,0,0,0,1183,1637
"高雄市","前鎮區","瑞崗里","6400900-056","高雄市前鎮區瑞崗里",0,0,0,0,0,0,0,0,0,0,1181,1607
"高雄市","前鎮區","瑞興里","6400900-057","高雄市前鎮區瑞興里",0,0,0,0,0,0,0,0,0,0,1083,1568
"高雄市","前鎮區","瑞誠里","6400900-058","高雄市前鎮區瑞誠里",0,0,0,0,0,4,0,0,0,0,1211,1412
"高雄市","前鎮區","瑞文里","6400900-059","高雄市前鎮區瑞文里",0,1,0,0,1,3,0,0,0,0,1064,1382
"高雄市","前鎮區","瑞華里","6400900-060","高雄市前鎮區瑞華里",0,1,0,0,3,25,0,0,0,0,1952,2548
"高雄市","前鎮區","瑞昌里","6400900-061","高雄市前鎮區瑞昌里",0,0,0,0,1,11,0,0,0,0,1469,1991
"高雄市","旗津區","旗下里","6401000-001","高雄市旗津區旗下里",0,0,0,0,3,14,0,0,0,0,499,562
"高雄市","旗津區","永安里","6401000-002","高雄市旗津區永安里",0,0,0,0,1,17,0,0,0,0,495,450
"高雄市","旗津區","振興里","6401000-003","高雄市旗津區振興里",0,0,0,0,1,28,0,0,0,0,705,729
"高雄市","旗津區","慈愛里","6401000-004","高雄市旗津區慈愛里",0,0,0,0,3,24,0,0,0,0,939,846
"高雄市","旗津區","復興里","6401000-005","高雄市旗津區復興里",0,1,0,0,9,38,0,0,0,0,1243,1304
"高雄市","旗津區","中華里","6401000-006","高雄市旗津區中華里",0,0,0,0,1,22,0,0,0,0,631,707
"高雄市","旗津區","實踐里","6401000-007","高雄市旗津區實踐里",0,0,0,1,4,31,0,0,0,0,605,617
"高雄市","旗津區","北汕里","6401000-008","高雄市旗津區北汕里",0,0,0,0,6,25,0,0,0,0,1196,1147
"高雄市","旗津區","南汕里","6401000-009","高雄市旗津區南汕里",0,2,0,1,23,63,0,0,0,0,924,739
"高雄市","旗津區","上竹里","6401000-010","高雄市旗津區上竹里",0,1,0,0,12,52,0,0,0,0,1396,1197
"高雄市","旗津區","中洲里","6401000-011","高雄市旗津區中洲里",0,0,0,0,7,34,0,0,0,0,939,916
"高雄市","旗津區","安順里","6401000-012","高雄市旗津區安順里",0,0,0,0,4,9,0,0,0,0,477,280
"高雄市","旗津區","中興里","6401000-013","高雄市旗津區中興里",0,1,0,0,28,10,0,0,0,0,1071,1112
"高雄市","小港區","小港里","6401100-001","高雄市小港區小港里",0,3,0,0,25,83,0,0,0,0,1097,1264
"高雄市","小港區","港口里","6401100-002","高雄市小港區港口里",0,8,0,0,13,67,0,0,0,0,1531,1591
"高雄市","小港區","港正里","6401100-003","高雄市小港區港正里",0,0,0,0,2,6,0,0,0,0,1212,1252
"高雄市","小港區","港墘里","6401100-004","高雄市小港區港墘里",0,0,0,0,4,25,0,0,0,0,836,1186
"高雄市","小港區","港明里","6401100-005","高雄市小港區港明里",0,0,0,0,3,6,0,0,0,0,1480,1774
"高雄市","小港區","港后里","6401100-006","高雄市小港區港后里",0,0,0,0,1,5,0,0,0,0,1167,1534
"高雄市","小港區","港南里","6401100-007","高雄市小港區港南里",0,0,0,0,0,0,0,0,0,0,1388,1103
"高雄市","小港區","港興里","6401100-008","高雄市小港區港興里",0,0,0,0,0,0,0,0,0,0,1148,1426
"高雄市","小港區","鳳宮里","6401100-009","高雄市小港區鳳宮里",0,0,0,0,14,84,0,0,0,0,1229,1159
"高雄市","小港區","店鎮里","6401100-010","高雄市小港區店鎮里",0,0,0,0,34,153,0,0,0,0,2961,3442
"高雄市","小港區","大苓里","6401100-011","高雄市小港區大苓里",0,0,0,0,2,6,0,0,0,0,1254,1565
"高雄市","小港區","二苓里","6401100-012","高雄市小港區二苓里",0,0,0,0,17,33,0,0,0,0,2010,2578
"高雄市","小港區","三苓里","6401100-013","高雄市小港區三苓里",0,0,0,0,13,43,0,0,0,0,1483,1723
"高雄市","小港區","正苓里","6401100-014","高雄市小港區正苓里",0,0,0,0,1,4,0,0,0,0,1958,2360
"高雄市","小港區","順苓里","6401100-015","高雄市小港區順苓里",0,0,0,0,0,0,0,0,0,0,2278,2455
"高雄市","小港區","六苓里","6401100-016","高雄市小港區六苓里",0,0,0,0,10,24,0,0,0,0,1182,1644
"高雄市","小港區","宏亮里","6401100-017","高雄市小港區宏亮里",0,0,0,0,9,43,0,0,0,0,1582,1912
"高雄市","小港區","山東里","6401100-018","高雄市小港區山東里",0,0,0,0,1,6,0,0,0,0,1517,1957
"高雄市","小港區","青島里","6401100-019","高雄市小港區青島里",0,0,0,0,0,9,0,0,0,0,1215,1269
"高雄市","小港區","濟南里","6401100-020","高雄市小港區濟南里",0,0,0,0,15,58,0,0,0,0,2057,2337
"高雄市","小港區","泰山里","6401100-021","高雄市小港區泰山里",0,0,0,0,1,6,0,0,0,0,1534,2305
"高雄市","小港區","山明里","6401100-022","高雄市小港區山明里",0,13,0,0,90,515,0,0,0,0,5432,6347
"高雄市","小港區","高松里","6401100-023","高雄市小港區高松里",0,0,0,0,97,174,0,0,0,0,1894,2719
"高雄市","小港區","松金里","6401100-024","高雄市小港區松金里",0,0,0,0,0,0,0,0,0,0,1190,1492
"高雄市","小港區","松山里","6401100-025","高雄市小港區松山里",0,2,0,0,75,168,0,0,0,0,1533,2126
"高雄市","小港區","大坪里","6401100-026","高雄市小港區大坪里",0,0,0,0,48,105,0,0,0,0,1104,1092
"高雄市","小港區","坪頂里","6401100-027","高雄市小港區坪頂里",0,0,0,0,62,159,0,0,0,0,2526,2879
"高雄市","小港區","孔宅里","6401100-028","高雄市小港區孔宅里",0,0,0,0,60,122,0,0,0,0,2078,2488
"高雄市","小港區","廈莊里","6401100-029","高雄市小港區廈莊里",0,0,0,0,19,53,0,0,0,0,1659,1794
"高雄市","小港區","合作里","6401100-030","高雄市小港區合作里",0,0,0,0,14,42,0,0,0,0,1153,1504
"高雄市","小港區","桂林里","6401100-031","高雄市小港區桂林里",0,0,0,0,10,55,0,0,0,0,3582,4767
"高雄市","小港區","中厝里","6401100-032","高雄市小港區中厝里",0,0,0,0,14,37,0,0,0,0,1555,1900
"高雄市","小港區","鳳鳴里","6401100-033","高雄市小港區鳳鳴里",0,1,0,0,50,168,0,0,0,0,1939,1014
"高雄市","小港區","龍鳳里","6401100-034","高雄市小港區龍鳳里",0,0,0,0,60,295,0,0,0,0,2058,1254
"高雄市","小港區","鳳森里","6401100-035","高雄市小港區鳳森里",0,2,0,0,42,192,0,0,0,0,1472,668
"高雄市","小港區","鳳林里","6401100-036","高雄市小港區鳳林里",0,0,0,0,8,16,0,0,0,0,2053,933
"高雄市","小港區","鳳興里","6401100-037","高雄市小港區鳳興里",0,1,0,0,41,126,0,0,0,0,1694,691
"高雄市","小港區","鳳源里","6401100-038","高雄市小港區鳳源里",0,0,0,0,18,39,0,0,0,0,2462,1115
"高雄市","鳳山區","縣口里","6401200-001","高雄市鳳山區縣口里",0,0,0,0,7,14,0,0,0,0,225,300
"高雄市","鳳山區","成功里","6401200-002","高雄市鳳山區成功里",0,0,0,0,0,19,0,0,0,0,324,446
"高雄市","鳳山區","光明里","6401200-003","高雄市鳳山區光明里",0,0,0,1,2,14,0,0,0,0,650,924
"高雄市","鳳山區","興中里","6401200-004","高雄市鳳山區興中里",0,0,0,0,6,10,0,0,0,0,404,381
"高雄市","鳳山區","南興里","6401200-005","高雄市鳳山區南興里",0,0,0,1,7,19,0,0,0,0,477,609
"高雄市","鳳山區","和德里","6401200-006","高雄市鳳山區和德里",0,0,0,0,8,28,0,0,0,0,1016,1174
"高雄市","鳳山區","鳳崗里","6401200-007","高雄市鳳山區鳳崗里",0,0,0,0,11,31,0,0,0,0,550,786
"高雄市","鳳山區","中和里","6401200-008","高雄市鳳山區中和里",0,0,0,1,14,36,0,0,0,0,1576,2332
"高雄市","鳳山區","鎮北里","6401200-009","高雄市鳳山區鎮北里",0,3,0,0,104,306,0,0,0,0,3653,3230
"高雄市","鳳山區","縣衙里","6401200-010","高雄市鳳山區縣衙里",0,0,0,0,2,10,0,0,0,0,409,524
"高雄市","鳳山區","文英里","6401200-011","高雄市鳳山區文英里",0,0,0,0,8,29,0,0,0,0,1639,2008
"高雄市","鳳山區","鎮西里","6401200-012","高雄市鳳山區鎮西里",0,0,0,0,25,73,0,0,0,0,2275,3316
"高雄市","鳳山區","鎮東里","6401200-013","高雄市鳳山區鎮東里",0,0,0,0,13,44,0,0,0,0,1161,1407
"高雄市","鳳山區","埤頂里","6401200-014","高雄市鳳山區埤頂里",0,1,0,0,60,188,0,0,0,0,2727,3491
"高雄市","鳳山區","中正里","6401200-015","高雄市鳳山區中正里",0,0,0,0,19,34,0,0,0,0,1933,1956
"高雄市","鳳山區","鎮南里","6401200-016","高雄市鳳山區鎮南里",0,0,0,0,17,26,0,0,0,0,2220,3010
"高雄市","鳳山區","老爺里","6401200-017","高雄市鳳山區老爺里",0,0,0,0,44,88,0,0,0,0,3024,4628
"高雄市","鳳山區","瑞竹里","6401200-018","高雄市鳳山區瑞竹里",0,0,0,1,33,99,0,0,0,0,2269,2994
"高雄市","鳳山區","忠義里","6401200-019","高雄市鳳山區忠義里",0,0,0,0,17,49,0,0,0,0,2136,2904
"高雄市","鳳山區","誠義里","6401200-020","高雄市鳳山區誠義里",0,0,0,0,3,6,0,0,0,0,1687,3039
"高雄市","鳳山區","新興里","6401200-021","高雄市鳳山區新興里",0,0,0,0,27,45,0,0,0,0,1599,703
"高雄市","鳳山區","海光里","6401200-022","高雄市鳳山區海光里",0,0,0,1,34,86,0,0,0,0,1345,1460
"高雄市","鳳山區","忠誠里","6401200-024","高雄市鳳山區忠誠里",0,0,0,0,30,95,0,0,0,0,1495,2163
"高雄市","鳳山區","新甲里","6401200-025","高雄市鳳山區新甲里",0,0,0,0,7,56,0,0,0,0,1268,1742
"高雄市","鳳山區","武漢里","6401200-026","高雄市鳳山區武漢里",0,1,0,0,2,32,0,0,0,0,2155,2517
"高雄市","鳳山區","正義里","6401200-027","高雄市鳳山區正義里",0,0,0,0,2,16,0,0,0,0,2796,3610
"高雄市","鳳山區","一甲里","6401200-028","高雄市鳳山區一甲里",0,0,0,0,1,7,0,0,0,0,1459,2114
"高雄市","鳳山區","福興里","6401200-029","高雄市鳳山區福興里",0,0,0,0,5,17,0,0,0,0,2561,3181
"高雄市","鳳山區","東門里","6401200-030","高雄市鳳山區東門里",0,0,0,0,24,44,0,0,0,0,2650,3148
"高雄市","鳳山區","瑞興里","6401200-031","高雄市鳳山區瑞興里",0,0,0,0,6,31,0,0,0,0,2238,2530
"高雄市","鳳山區","天興里","6401200-032","高雄市鳳山區天興里",0,0,0,0,2,11,0,0,0,0,1521,1865
"高雄市","鳳山區","新強里","6401200-033","高雄市鳳山區新強里",0,0,0,0,11,19,0,0,0,0,2272,3008
"高雄市","鳳山區","國泰里","6401200-034","高雄市鳳山區國泰里",0,0,0,0,1,4,0,0,0,0,1815,1876
"高雄市","鳳山區","鳳東里","6401200-035","高雄市鳳山區鳳東里",0,0,0,0,40,114,0,0,0,0,2655,3593
"高雄市","鳳山區","新富里","6401200-036","高雄市鳳山區新富里",0,0,0,0,0,0,0,0,0,0,1811,1725
"高雄市","鳳山區","國光里","6401200-037","高雄市鳳山區國光里",0,0,0,0,0,0,0,0,0,0,1533,1038
"高雄市","鳳山區","國隆里","6401200-038","高雄市鳳山區國隆里",0,0,0,0,0,0,0,0,0,0,1225,1030
"高雄市","鳳山區","文德里","6401200-039","高雄市鳳山區文德里",0,0,0,0,32,66,0,0,0,0,4288,5431
"高雄市","鳳山區","過埤里","6401200-040","高雄市鳳山區過埤里",0,0,0,2,53,115,0,0,0,0,6132,9325
"高雄市","鳳山區","曹公里","6401200-041","高雄市鳳山區曹公里",0,1,1,3,9,26,0,0,0,0,965,1262
"高雄市","鳳山區","興仁里","6401200-042","高雄市鳳山區興仁里",0,0,0,0,11,33,0,0,0,0,1632,2091
"高雄市","鳳山區","五福里","6401200-043","高雄市鳳山區五福里",0,0,0,0,1,21,0,0,0,0,1391,2252
"高雄市","鳳山區","忠孝里","6401200-044","高雄市鳳山區忠孝里",0,0,0,0,9,20,0,0,0,0,2630,3083
"高雄市","鳳山區","生明里","6401200-045","高雄市鳳山區生明里",0,0,0,0,33,131,0,0,0,0,935,1201
"高雄市","鳳山區","和興里","6401200-046","高雄市鳳山區和興里",0,0,0,0,28,100,0,0,0,0,2202,2582
"高雄市","鳳山區","協和里","6401200-047","高雄市鳳山區協和里",0,0,0,0,12,53,0,0,0,0,1611,2126
"高雄市","鳳山區","文山里","6401200-048","高雄市鳳山區文山里",0,0,0,1,59,157,0,0,0,0,2747,3629
"高雄市","鳳山區","福誠里","6401200-049","高雄市鳳山區福誠里",0,0,0,0,10,57,0,0,0,0,1938,2139
"高雄市","鳳山區","誠德里","6401200-050","高雄市鳳山區誠德里",0,0,0,0,12,36,0,0,0,0,1007,1188
"高雄市","鳳山區","三民里","6401200-051","高雄市鳳山區三民里",0,0,0,0,9,19,0,0,0,0,462,797
"高雄市","鳳山區","北門里","6401200-053","高雄市鳳山區北門里",0,3,0,0,71,161,0,0,0,0,1834,2338
"高雄市","鳳山區","富甲里","6401200-054","高雄市鳳山區富甲里",0,0,0,0,2,10,0,0,0,0,1382,1098
"高雄市","鳳山區","南成里","6401200-055","高雄市鳳山區南成里",0,0,0,0,13,41,0,0,0,0,3517,5829
"高雄市","鳳山區","文華里","6401200-056","高雄市鳳山區文華里",0,0,0,0,20,129,0,0,0,0,3899,4900
"高雄市","鳳山區","大德里","6401200-057","高雄市鳳山區大德里",0,0,0,0,1,1,0,0,0,0,1874,2667
"高雄市","鳳山區","武松里","6401200-058","高雄市鳳山區武松里",0,0,0,0,32,81,0,0,0,0,1232,1688
"高雄市","鳳山區","文衡里","6401200-059","高雄市鳳山區文衡里",0,0,0,0,13,31,0,0,0,0,2022,2623
"高雄市","鳳山區","文福里","6401200-060","高雄市鳳山區文福里",0,0,0,0,9,18,0,0,0,0,4390,5315
"高雄市","鳳山區","誠信里","6401200-061","高雄市鳳山區誠信里",0,0,0,0,6,21,0,0,0,0,984,1011
"高雄市","鳳山區","誠智里","6401200-062","高雄市鳳山區誠智里",0,0,0,0,22,49,0,0,0,0,1293,1476
"高雄市","鳳山區","國富里","6401200-063","高雄市鳳山區國富里",0,0,0,0,0,2,0,0,0,0,1159,1252
"高雄市","鳳山區","武慶里","6401200-064","高雄市鳳山區武慶里",0,0,0,0,0,1,0,0,0,0,1038,1211
"高雄市","鳳山區","海洋里","6401200-065","高雄市鳳山區海洋里",0,0,0,0,3,16,0,0,0,0,1699,1992
"高雄市","鳳山區","新武里","6401200-066","高雄市鳳山區新武里",0,0,0,0,0,0,0,0,0,0,1033,1219
"高雄市","鳳山區","新樂里","6401200-067","高雄市鳳山區新樂里",0,0,0,0,8,25,0,0,0,0,1870,2205
"高雄市","鳳山區","新泰里","6401200-068","高雄市鳳山區新泰里",0,0,0,0,10,23,0,0,0,0,1830,2133
"高雄市","鳳山區","中崙里","6401200-069","高雄市鳳山區中崙里",0,0,0,0,41,181,0,0,0,0,1197,1983
"高雄市","鳳山區","中榮里","6401200-070","高雄市鳳山區中榮里",0,0,0,0,19,24,0,0,0,0,2076,1280
"高雄市","鳳山區","中民里","6401200-071","高雄市鳳山區中民里",0,0,0,0,3,29,0,0,0,0,2079,1513
"高雄市","鳳山區","二甲里","6401200-072","高雄市鳳山區二甲里",0,0,0,0,7,13,0,0,0,0,1919,2803
"高雄市","鳳山區","龍成里","6401200-073","高雄市鳳山區龍成里",0,0,0,0,3,19,0,0,0,0,1304,1730
"高雄市","鳳山區","富榮里","6401200-074","高雄市鳳山區富榮里",0,0,0,0,0,4,0,0,0,0,1060,1216
"高雄市","鳳山區","善美里","6401200-075","高雄市鳳山區善美里",0,0,0,0,1,4,0,0,0,0,2458,3180
"高雄市","鳳山區","南和里","6401200-076","高雄市鳳山區南和里",0,0,0,0,1,1,0,0,0,0,1207,1789
"高雄市","鳳山區","福祥里","6401200-077","高雄市鳳山區福祥里",0,0,0,0,7,33,0,0,0,0,1250,1803
"高雄市","鳳山區","保安里","6401200-078","高雄市鳳山區保安里",0,1,0,0,5,30,0,0,0,0,2915,3798
"高雄市","林園區","東林里","6401300-001","高雄市林園區東林里",0,0,0,0,44,174,0,0,0,0,1236,2236
"高雄市","林園區","林園里","6401300-002","高雄市林園區林園里",0,1,0,0,64,220,0,0,0,0,1442,2432
"高雄市","林園區","溪州里","6401300-003","高雄市林園區溪州里",0,5,0,4,143,537,0,0,0,0,1536,2652
"高雄市","林園區","潭頭里","6401300-004","高雄市林園區潭頭里",0,4,0,0,186,446,0,0,0,0,1042,2256
"高雄市","林園區","中厝里","6401300-005","高雄市林園區中厝里",0,0,0,0,69,213,0,0,0,0,1180,1821
"高雄市","林園區","中門里","6401300-006","高雄市林園區中門里",0,1,0,0,122,253,0,0,0,0,1106,1553
"高雄市","林園區","頂厝里","6401300-007","高雄市林園區頂厝里",0,3,0,0,126,257,0,0,0,0,2027,2973
"高雄市","林園區","港埔里","6401300-008","高雄市林園區港埔里",0,6,0,0,76,279,0,0,0,0,779,1334
"高雄市","林園區","西溪里","6401300-009","高雄市林園區西溪里",0,3,0,0,141,357,0,0,0,0,1410,1626
"高雄市","林園區","港嘴里","6401300-010","高雄市林園區港嘴里",0,4,0,0,42,204,0,0,0,0,681,876
"高雄市","林園區","北汕里","6401300-011","高雄市林園區北汕里",0,1,0,0,36,166,0,0,0,0,893,800
"高雄市","林園區","林內里","6401300-012","高雄市林園區林內里",0,0,0,3,75,213,0,0,0,0,856,1039
"高雄市","林園區","王公里","6401300-013","高雄市林園區王公里",0,0,0,0,68,182,0,0,0,0,1567,3688
"高雄市","林園區","林家里","6401300-014","高雄市林園區林家里",0,0,0,0,83,195,0,0,0,0,552,698
"高雄市","林園區","龔厝里","6401300-015","高雄市林園區龔厝里",0,0,0,0,72,173,0,0,0,0,794,1209
"高雄市","林園區","鳳芸里","6401300-016","高雄市林園區鳳芸里",0,0,0,3,31,64,0,0,0,0,796,1019
"高雄市","林園區","中芸里","6401300-017","高雄市林園區中芸里",0,0,2,0,35,73,0,0,0,0,786,1154
"高雄市","林園區","東汕里","6401300-018","高雄市林園區東汕里",0,0,0,2,11,38,0,0,0,0,479,283
"高雄市","林園區","西汕里","6401300-019","高雄市林園區西汕里",0,2,0,0,22,77,0,0,0,0,413,188
"高雄市","林園區","仁愛里","6401300-020","高雄市林園區仁愛里",0,0,0,0,59,128,0,0,0,0,1213,1938
"高雄市","林園區","文賢里","6401300-021","高雄市林園區文賢里",0,3,0,0,47,176,0,0,0,0,1048,1418
"高雄市","林園區","廣應里","6401300-022","高雄市林園區廣應里",0,0,0,0,96,240,0,0,0,0,1352,1533
"高雄市","林園區","五福里","6401300-023","高雄市林園區五福里",0,1,0,0,83,251,0,0,0,0,1270,1132
"高雄市","林園區","中汕里","6401300-024","高雄市林園區中汕里",0,8,0,4,88,225,0,0,0,0,1300,681
"高雄市","大寮區","拷潭里","6401400-001","高雄市大寮區拷潭里",0,1,0,1,154,295,1,0,0,0,614,1240
"高雄市","大寮區","內坑里","6401400-002","高雄市大寮區內坑里",0,4,0,2,276,455,0,0,0,0,2730,3369
"高雄市","大寮區","大寮里","6401400-003","高雄市大寮區大寮里",0,6,0,0,287,1217,0,0,0,0,2870,5482
"高雄市","大寮區","上寮里","6401400-004","高雄市大寮區上寮里",0,4,0,0,155,503,0,0,0,0,992,1486
"高雄市","大寮區","三隆里","6401400-005","高雄市大寮區三隆里",0,10,0,0,249,794,0,1,0,0,1905,2832
"高雄市","大寮區","琉球里","6401400-006","高雄市大寮區琉球里",0,9,0,0,196,634,0,0,0,0,1747,2756
"高雄市","大寮區","翁園里","6401400-007","高雄市大寮區翁園里",0,0,0,0,122,301,0,0,0,0,1468,2532
"高雄市","大寮區","前庄里","6401400-008","高雄市大寮區前庄里",0,0,0,0,61,241,0,0,0,0,915,1465
"高雄市","大寮區","中庄里","6401400-009","高雄市大寮區中庄里",0,2,0,0,228,595,0,0,0,0,4515,6552
"高雄市","大寮區","後庄里","6401400-010","高雄市大寮區後庄里",0,13,0,0,172,618,0,0,0,0,3280,4576
"高雄市","大寮區","義仁里","6401400-011","高雄市大寮區義仁里",0,0,0,1,76,231,0,0,0,0,863,1130
"高雄市","大寮區","新厝里","6401400-012","高雄市大寮區新厝里",0,10,0,1,302,689,0,0,0,0,722,776
"高雄市","大寮區","過溪里","6401400-013","高雄市大寮區過溪里",0,19,0,0,185,731,0,0,0,0,1077,1424
"高雄市","大寮區","潮寮里","6401400-014","高雄市大寮區潮寮里",0,5,0,0,313,887,0,0,0,0,1134,1597
"高雄市","大寮區","會結里","6401400-015","高雄市大寮區會結里",0,16,0,0,262,561,0,0,0,0,694,933
"高雄市","大寮區","會社里","6401400-016","高雄市大寮區會社里",0,1,0,0,214,378,0,0,0,0,2976,3611
"高雄市","大寮區","山頂里","6401400-017","高雄市大寮區山頂里",0,0,0,2,100,222,0,0,0,0,3170,4042
"高雄市","大寮區","忠義里","6401400-018","高雄市大寮區忠義里",0,0,0,0,54,129,0,0,0,0,295,302
"高雄市","大寮區","永芳里","6401400-019","高雄市大寮區永芳里",0,6,0,0,127,371,0,0,0,0,2898,4381
"高雄市","大寮區","義和里","6401400-020","高雄市大寮區義和里",0,0,0,0,170,214,0,0,0,0,936,1359
"高雄市","大寮區","溪寮里","6401400-021","高雄市大寮區溪寮里",0,4,0,0,225,567,0,0,0,0,593,807
"高雄市","大寮區","江山里","6401400-022","高雄市大寮區江山里",0,1,0,0,64,190,0,0,0,0,775,997
"高雄市","大寮區","昭明里","6401400-023","高雄市大寮區昭明里",0,3,0,0,190,591,0,0,0,0,1664,2814
"高雄市","大寮區","光武里","6401400-024","高雄市大寮區光武里",0,0,0,0,35,98,0,0,1,0,110,55
"高雄市","大寮區","中興里","6401400-025","高雄市大寮區中興里",0,4,0,0,128,451,0,0,0,0,3021,3958
"高雄市","大樹區","竹寮里","6401500-001","高雄市大樹區竹寮里",0,2,0,0,182,379,0,0,0,0,1028,1535
"高雄市","大樹區","九曲里","6401500-002","高雄市大樹區九曲里",0,6,0,1,204,456,0,0,0,0,2069,3036
